what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordPrevious",1348814088815
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordPrevious",1348814089023
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordPrevious",1348814089190
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordPrevious",1348814089374
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordPrevious",1348814089558
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordPrevious",1348814089765
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordPrevious",1348814089974
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordPrevious",1348814090189
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordPrevious",1348814090438
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.wordPrevious",1348814090744
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1348814092778
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1348814093296
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1348814094823
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1348814098825
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1348814101457
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1348814108942
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1348814111175
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1348814113094
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1348814126763
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1348814130628
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1348814134468
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1348814140724
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814169050
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814173483
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814173700
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814175874
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814184905
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814205601
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348814207893
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.0.v200904240436,"org.eclipse.wst.xsl.debug.ui",1348814209238
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814210341
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814222013
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348814227415
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814231089
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814307412
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1348814316592
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814317926
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814344975
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814347059
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814348738
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1348814350274
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814351612
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814353016
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814358513
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814364434
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348814368274
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814371700
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814388547
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348814397228
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1348814403019
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1348814436132
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1348814436674
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1348814518031
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1348814519300
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814546645
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814568872
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1348814571456
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1348814580366
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1348814581594
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineStart",1348814582751
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1348814588545
no handler,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1348814588827
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1348814590278
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1348814592262
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1348814595455
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1348814595991
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1348814596461
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1348814596663
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1348814597180
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1348814597583
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1348814599587
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1348814601150
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1348814602460
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1348814603867
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1348814610695
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1348814613014
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1348814618472
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1348814619656
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1348814620295
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1348814621595
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1348814629518
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1348814630589
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814633920
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814636637
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814646746
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814652950
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348814655255
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348814657322
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814665366
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814667207
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814670394
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814682073
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348814683896
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348814686310
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1348814687998
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1348814695784
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814697867
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814699385
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814702435
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814711615
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348814714184
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348814715331
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1348814719236
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1348814723399
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814734388
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814735591
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814738926
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814748769
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348814754481
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348814757559
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814770889
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814773729
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348814780642
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814786215
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814788541
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348814792868
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814798667
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814799861
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814802402
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814807270
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348814810479
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348814816264
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814822413
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814823957
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814826826
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814832319
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348814834303
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348814848069
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1348814883044
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814895136
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814898795
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348814901325
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348814907680
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1348814912133
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1348814915951
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1348814924078
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814932854
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814937909
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348814940206
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814941207
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348814955368
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348814974805
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1348814995097
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1348815005142
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1348815006372
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348815016166
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348815051126
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348815056855
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348815060912
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348815067274
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348815099470
executed,command,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.edit.text.java.toggle.comment",1348815101171
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348815104620
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348815105226
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348815105258
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348815125458
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348815141523
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348815142844
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348815145532
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348815159405
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348815161620
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348815173857
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348815182350
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348815196342
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348815196374
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348815199019
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348815206539
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348815219672
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348815227352
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348815243468
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348815249961
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348815266424
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348815268455
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348815278386
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348815279849
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348815284125
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348815284755
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348815290838
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348815308596
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348815327148
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348815327184
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348815331750
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1348815346823
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineEnd",1348815362632
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1348815363118
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1348815365786
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1348815369264
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.select.lineStart",1348815371464
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1348815371976
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.goto.lineEnd",1348815372929
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1348815374142
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1348815385927
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1348815387181
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348815390649
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1348815397787
activated,view,org.eclipse.ui.console,3.4.0.v20090513,"org.eclipse.ui.console.ConsoleView",1348815399770
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1348815400717
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1348815423360
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1348815429163
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1348815439214
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1348815439919
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1348815440223
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1348815440424
